urls,timestamp,record_id,Titles,Host_name,Property_types,Prices_per_night,Check_ins,Check_outs,Location,Ratings,Num_reviews,Cleaning_fee,Com_fee,Camas,Baños,Maximum_guests,Viajeros,Dormitorios,Otros
https://www.airbnb.es/rooms/1182446687730476812?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1933852196&search_mode=regular_search&check_in=2024-11-24&check_out=2024-11-29&source_impression_id=p3_1730837309_P3OJh_lFcgs7HX3i&previous_page_section_name=1000&federated_search_id=b79959ae-269f-4eea-b10f-9590cd3f37d7,2024-11-05 21:31:53,1182446687730476812,La valoración media aparecerá después de 3 evaluaciones,Quédate con Aksana,"Habitación en Barcelona, España",27 €,Horario de llegada: de 16:00 a 20:00,Salida antes de las 11:00,"Barcelona, Catalunya, España",,2,0,0,1 cama individual,Baño compartido,1,,,
https://www.airbnb.es/rooms/1147080892192410496?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2020330688&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1730837309_P3HIyNr2T32hB_7D&previous_page_section_name=1000&federated_search_id=b79959ae-269f-4eea-b10f-9590cd3f37d7,2024-11-05 21:31:53,1147080892192410496,Este anfitrión tiene 30 evaluaciones de otros alojamientos. Échales un vistazo,Anfitrión: Luc,"Habitación en Barcelona, España",38 €,Horario de llegada: de 15:00 a 20:00,Salida antes de las 12:00,"Barcelona, Catalunya, España",Sin evaluaciones,,0,0,1 cama,Baño compartido,1,,,
https://www.airbnb.es/rooms/1236146172416885944?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2008926050&search_mode=regular_search&check_in=2024-12-02&check_out=2024-12-07&source_impression_id=p3_1730837309_P3v5lY8l_AQC6FcG&previous_page_section_name=1000&federated_search_id=b79959ae-269f-4eea-b10f-9590cd3f37d7,2024-11-05 21:31:53,1236146172416885944,"Espacio pequeño en la habitación con baño privado dentro de la habitación, en el centro de Barcelona con muchas opciones de transporte cercanas.El espacioEn la propiedad tenemos otras 2 habitaciones para huéspedes.Servicios y zonas comunesEn la zona común ofrecemos un pequeño frigorífico, calentador de agua y cafetera con cápsulas gratuitas.Número de registroExempt",Anfitrión: Fabiana,"Habitación en Barcelona, España",56 €,Horario de llegada: de 15:00 a 2:00,Salida antes de las 12:00,"Barcelona, Catalunya, España","5,0",,20 €,51 €,1 cama,Baño privado en la habitación,2,,,
https://www.airbnb.es/rooms/994793512972717331?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1730837309_P3Ue4xOZqx7kR1od&previous_page_section_name=1000&federated_search_id=b79959ae-269f-4eea-b10f-9590cd3f37d7,2024-11-05 21:31:53,994793512972717331,"Desconecta de la rutina en este alojamiento único y relajante.El espacioApartamento con aire acondicionado, conexión WiFi gratuita, zona de cocina equipada y ropa de cama.Servicios y zonas comunesLos apartamentos Laforja se encuentran en la parte superior de la ciudad, lejos del ajetreo y el bullicio que trae el centro de la ciudad. Sin embargo, estamos muy cerca de la Plaza Francesc Masià y de la Avenida Diagonal.Otros aspectos destacablesImpuesto turístico: 6,88 € por adulto y noche con un máximo de 7 días. No incluido y se paga a la llegada.Prohibido fumar. No se admiten mascotas .Número de registroHUTB-000958",Anfitrión: Apartamentos,"Alojamiento entero: apartamento en Barcelona, España",76 €,Horario de llegada: de 15:00 a 23:00,Salida antes de las 11:00,"Barcelona, Catalunya, España","4,4",87,0,0,2 camas,1 baño,3,3 viajeros,1 dormitorio,
https://www.airbnb.es/rooms/943928658717986567?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730837309_P3dwUOiECUUX1pFP&previous_page_section_name=1000&federated_search_id=b79959ae-269f-4eea-b10f-9590cd3f37d7,2024-11-05 21:31:53,943928658717986567,"Barcelona cobra Tasa Turística de 6,25 € x pers x noche no incluidos en el precio. Lee las normas de la casa. Este encantador y luminoso apartamento de 74 m² con una terraza de 12m², se encuentra a tan solo 200m de la Sagrada Familia y su metro ( Estación: Sagrada Familia).El espacioEste encantador y luminoso apartamento de 74 m² con una terraza de 12m², se encuentra a tan solo 200m de la Sagrada Familia y su metro ( Estación: Sagrada Familia ).Ubicado en la 6ª planta de un edificio con ascensor, puede alojar hasta 5 personas en sus 3 habitaciones dobles.Este apartamento tiene la ventaja de tener un balcón-terraza de un tamaño muy agradable de 12m². La terraza es accesible desde el salón y también desde uno de los dormitorios dobles (el dormitorio doble más grande), perfecto para desayunos soleados.El apartamento tiene dos baños completos con ducha, lavabo y retrete, una cocina moderna, amplia y muy bien equipada con lavavajillas, microondas, horno, frigorífico, vitrocerámica, cafetera Nespresso y cafetera de filtro, hervidor de agua y tostadora.Para su comodidad, el apartamento también dispone de un secador de pelo. Hay aire acondicionado en el salón y en uno de los dormitorios dobles. Calefacción en todo el apartamento. También disfrutarás de Wifi en todo el apartamento y Tv en el salón / comedor y su cocina abierta. ¡Te sentirás como en casa, nada como eso para disfrutar al máximo de tus vacaciones en Barcelona!A menos de 200 metros del apartamento, tienes el metro de Sagrada Familia, situado a los pies de la famosa Basílica de la Sagrada Familia. Uno de los lugares de visita obligada en Barcelona y a tan solo a algunos minutos.Para los que prefieren caminar, puedes llegar en solo 15 min al Hospital San Pau (Patrimonio de la Humanidad - Unesco), a 25 min del famoso Paseo de Gracia, conocido por sus tiendas y los emblemáticos edificios de Gaudí, a 30 min de Plaza Cataluña y a 35 minutos del famoso Parque Güell.Muy cerca de mucha variedad de restaurantes, comida rápida, bares, tiendas y supermercados que se encuentran en un radio de 200 metros alrededor del apartamento.Ven a relajarte en el Apartamento Barcelona Sagrada, ¡Es el alojamiento ideal para tu estancia en familia o con amigos!Número de registroHUTB-001402",Anfitrión: Daniel,"Alojamiento entero: apartamento en Barcelona, España",170 €,Llegada a partir de las 15:00,Salida antes de las 10:00,,"4,92",,50 €,154 €,3 camas,2 baños,5,5 viajeros,3 dormitorios,
https://www.airbnb.es/rooms/977631?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-18&check_out=2024-11-23&source_impression_id=p3_1730837309_P3WnaCeMPR5yF3FW&previous_page_section_name=1000&federated_search_id=b79959ae-269f-4eea-b10f-9590cd3f37d7,2024-11-05 21:31:53,977631,"Luminoso y tranquilo ático exterior, con acabados y distribución de diseño.Muy bien situado, a sólo 3 minutos a pie de la diagonal, a 10 de paseo de gracia y a 20min de plaza cataluña. Muchas líneas de autobús. Metro a sólo a 4 minutos.El espacioSe trata de un luminoso ático de 30m2 completamente exterior, con acabados y distribución de diseño. El piso está distribuido en un salón - comedor con cocina eléctrica abierta, baño con ducha (con termo eléctrico) y habitación separada con cama de matrimonio. Dispone de todos los electrodomésticos necesarios como nevera, lavadora, microondas con grill, cafetera, tostadora, batidora, kettle y estufas. También de todos los utensilios de cocina necesarios así como de ropa de cama, toallas de mano y ducha y trapos de cocina y geles de baño.Es ideal para una pareja, pero también se recomienda a amigos y familias.Numero de registro: 0012728-0EDIFICIOEl piso está situado en pleno eixample izquierda, y se trata de una finca regia típica de la zona totalmente renovada. Estás a 1 minuto del hospital clínico, a 10 minutos andando de paseo de gracia, a 20 minutos andando o 1 parada de Ferrocarril de plaza catalunya, a 7 minutos del barrio de gracia o 2 paradas de metro de Sants. IMPORTANTE!!! Hay ascensor en la finca que llega hasta el 5º piso. Se trata de un 6º piso así que HAY QUE SUBIR 1 PISO ANDANDO (16 ESCALERAS).Servicios y zonas comunesEl piso es de uso exclusivo para vosotros, no compartís con nadie.Otros aspectos destacablesMONTSERRAT, TOURS Y GUIA PRIVADOSi quieres visitar Montserrat, te gustaría hacer una ruta por la montaña a pie o en bici o quieres organizar un tour privado con furgoneta para hasta 8 personas, consúltanos. Tenemos precios especiales para nuestros huéspedes.TASA TURÍSTICAEs obligatorio en barcelona el pago de la tasa turística. El coste es de 5€ por persona y noche para mayores de 16 años. La tasa se paga un máximo de 7 dias (por ejemplo si te quedas 10 o 20 días pagas sólo 7).Número de registroHUTB-004898",Anfitrión: Sarah,"Alojamiento entero: apartamento en Barcelona, España",98 €,Llegada a partir de las 15:00,Salida antes de las 11:00,,"4,7",526,60 €,94 €,2 camas,1 baño,2,2 viajeros,1 dormitorio,
https://www.airbnb.es/rooms/583987826544046548?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2014996220&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730837309_P3MK7hPb8HVjKd10&previous_page_section_name=1000&federated_search_id=b79959ae-269f-4eea-b10f-9590cd3f37d7,2024-11-05 21:31:53,583987826544046548,Disfruta de la sencillez de este alojamiento tranquilo y céntrico.Número de registroExempt,Quédate con Lina Maria,"Habitación en Barcelona, España",25 €,Horario de llegada: de 16:00 a 21:00,Salida antes de las 12:00,"Barcelona, Catalunya, España","4,6",191,5 €,22 €,1 cama,Baño privado en el alojamiento,1,,,
https://www.airbnb.es/rooms/1197032644218520496?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-09&check_out=2024-11-14&source_impression_id=p3_1730837309_P3_D7dS6HR7Wy3Kx&previous_page_section_name=1000&federated_search_id=b79959ae-269f-4eea-b10f-9590cd3f37d7,2024-11-05 21:31:53,1197032644218520496,"Soy George y quiero darte la bienvenida a esta nueva suite en el centro de barcelona.Muy bien ubicado, recién reformado y totalmente equipado.Colchón muy cómodo y 2 almohadas para la persona te darán el descanso deseado.El espacioDisfruta de este maravilloso espacio lleno de luz natural, con una decoración moderna y cálida que se combina armoniosamente con los techos de 3 metros de altura y los suelos de mosaico originales recientemente restaurados.Perfecto para parejas y viajeros solitarios que buscan una experiencia única en la Barcelona más auténtica, ​​​​rodeada de las mejores tiendas, restaurantes.Lugares turísticos a solo unos pasos.Servicios y zonas comunesLa suite cuenta con una cocina equipada con los pequeños electrodomésticos necesarios, un baño totalmente equipado, un dormitorio con armarios y una zona de ocio y trabajo.Otros aspectos destacablesRopa de cama y toallas incluidasNúmero de registroExempt",Anfitrión: George,"Alojamiento entero: suite con entrada independiente en Barcelona, España",121 €,Llegada a partir de las 15:00,Salida antes de las 11:00,"Barcelona, Catalunya, España",,,50 €,112 €,1 cama,1 baño,2,2 viajeros,1 dormitorio,
https://www.airbnb.es/rooms/1151964477819696574?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1994673003&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730837309_P3BiJe3NDzprMmyK&previous_page_section_name=1000&federated_search_id=b79959ae-269f-4eea-b10f-9590cd3f37d7,2024-11-05 21:31:53,1151964477819696574,Habitación privada cerca del parque guell y del mirador  bunquer de Barcelona barrio muy tranquiloEl espacioAveces se escucha un poco de ruido desde la habitación por que está cerca de la escalera y del ascensor no siempre solo aveces generalmente dentro del departamento es muy tranquiloServicios y zonas comunesLos huéspedes pueden estar en el salón mirar la tele o comer en la mesa cocinar algo en la cocina guardar los alimentos y en la neveraNúmero de registroExempt,Quédate con Carolina,"Habitación en Barcelona, España",30 €,Llegada a partir de las 14:00,Salida antes de las 11:00,"Barcelona, Catalunya, España","4,83",6,0,26 €,1 cama individual,Baño compartido,1,,,
https://www.airbnb.es/rooms/1188963719958285093?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-07&check_out=2024-11-12&source_impression_id=p3_1730837309_P3HrhFFHrKnlijDl&previous_page_section_name=1000&federated_search_id=b79959ae-269f-4eea-b10f-9590cd3f37d7,2024-11-05 21:31:53,1188963719958285093,"Soy Leo y quiero darte la bienvenida a una de mis nuevas Suites en el centro de Barcelona.Muy bien ubicado, recién reformado y totalmente equipado.Colchón tamaño king muy cómodo y 2 almohadas para la persona te darán el descanso deseado.El espacioDisfruta de este maravilloso espacio lleno de luz natural, con una decoración moderna y cálida que se combina armoniosamente con los techos de 3 metros de altura y los suelos de mosaico originales recientemente restaurados.Perfecto para parejas y viajeros solitarios que buscan una experiencia única en la Barcelona más auténtica, ​​​​rodeada de las mejores tiendas, restaurantes.Lugares turísticos a solo unos pasos.Servicios y zonas comunesLa suite cuenta con una cocina equipada con los pequeños electrodomésticos necesarios, un baño totalmente equipado, un dormitorio con armarios y una zona de ocio y trabajo.Otros aspectos destacablesRopa de cama y toallas incluidasNúmero de registroExempt",Anfitrión: Pado,"Alojamiento entero: suite con entrada independiente en Barcelona, España",138 €,Llegada a partir de las 15:00,Salida antes de las 11:00,"Barcelona, Catalunya, España",,,50 €,126 €,1 cama,1 baño,2,2 viajeros,1 dormitorio,
https://www.airbnb.es/rooms/1202780025822678818?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1991383786&search_mode=regular_search&check_in=2024-12-05&check_out=2024-12-10&source_impression_id=p3_1730837309_P3UHUJaL1J5rrH3o&previous_page_section_name=1000&federated_search_id=b79959ae-269f-4eea-b10f-9590cd3f37d7,2024-11-05 21:31:53,1202780025822678818,"Disfruta de una experiencia con estilo en este alojamiento céntrico. A minuto de estaciones de metro, bus y muchas atracciones turísticas,  apartamento reformado. Nota: check in nocturno después de las 10:30 PM tiene sobrecargo !Número de registroExempt",Quédate con Johan,"Habitación en Barcelona, España",55 €,Horario de llegada: de 13:00 a 22:00,Salida antes de las 11:00,"Barcelona, Catalunya, España","5,0",,10 €,49 €,1 cama de matrimonio,Sin baño,2,,,
https://www.airbnb.es/rooms/3539908?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2025-02-09&check_out=2025-02-14&source_impression_id=p3_1730837309_P3fxVu4SQUAcEvvN&previous_page_section_name=1000&federated_search_id=b79959ae-269f-4eea-b10f-9590cd3f37d7,2024-11-05 21:31:53,3539908,"Este apartamento cumple con las normativas locales y está inscrito en el Registro de Turismo de Catalunya con el código HUTB-008714.El espacioNuestro luminoso apartamento está ubicado en uno de los barrios tradicionales y bohemios más bonitos de Barcelona, tocando al Barrio de l'Eixample. Nuestro apartamento tiene 70m2. Está equipado con una cama doble y dos individuales y sun sofá cama opcional. Cuenta con nevera ,lavadora, horno, microondas y todos los utensilios necesarios para poderte preparar tu desayuno o comida. El edificio no tiene ascensor. Es el piso cuarto. Es un piso muy luminoso, tranquilo y con buena ventilación, lo que hace que en verano sea fresco y en invierno cálido. Dispone de aire acondicionado. Está ubicado en una calle semipeatonal.Servicios y zonas comunesOfrecemos ropa de cama y toallas suficientes para nuestros huéspedes. Es un apartamento adecuado para familias con niños, pero no bebés con cochecito, ya que no disponemos de ascensor. Dinos si vienes con niños y te proporcionamos papel, lapices de colores .... El apartamento cuenta con Wifi. Otros aspectos destacablesLa Vila de Gràcia es uno de los barrios más populares y activos de Barcelona, centro de ocio, cultura y gastronomía. Es inseparable de su fiesta mayor, a mediados de agosto, del 15 al 21, cuando las calles se decoran y se ve el trabajo realizado por las asociaciones de vecinos durante todo el año. Arquitectónicamente tiene varios edificios importantes, como el reloj de la plaza de la Villa, la Casa Fuster, la Casa Vicens y el Park Güell. HUTB-008714 HUTB-008714Número de registroHUTB-008714",Anfitrión: Mo,"Alojamiento entero: apartamento en Barcelona, España",120 €,Llegada a partir de las 14:00,Salida antes de las 11:00,,"4,84",481,40 €,109 €,3 camas,2 baños,4,4 viajeros,2 dormitorios,
https://www.airbnb.es/rooms/50201349?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-18&check_out=2024-11-23&source_impression_id=p3_1730837309_P3w4sUjqb8B4RfdA&previous_page_section_name=1000&federated_search_id=b79959ae-269f-4eea-b10f-9590cd3f37d7,2024-11-05 21:31:53,50201349,"Acogedor apartamento situado en uno de los mejores barrios de Barcelona en Villa de Grácia. Un barrio muy bohemio a tan sólo 15 minutos caminando de la Sagrada Familia y rodeado de numerosos bares, teatros y restaurantes. Paralelo a Carrer de Quevedo se encuentra la calle Bailen donde puedes encontrar un parking 24horas en el numero 222, numerosos bares y restaurantes. La parada de metro mas cercana es la L5 Verdaguer. El apartamento posee la licencia turística con referencia HUTB-009335El espacioApartamento de dos habitaciones, las dos con cama matrimonial, una de ellas cuenta con armario grande, el salón tiene un sofa para dos personas, sillas y mesa para comer con cocina totalmente equipada con todos los electrodomésticos necesarios para cocinar. Baño pequeño y funcional.  No tengo equipamiento para bebés El apartamento es pequeño y acogedor, se incluyen toallas y sabanas en el precio asi como también la tarifa de limpieza, la calefacción es eléctrica, wifi 24 horas. No damos suplemento para bebés como cunas, barandillas para camas, etc No hay sofá cama y la capacidad maxima es para 4 huéspedesServicios y zonas comunesEl apartamento se alquila entero. Baño, cocina, salon y pequeño balcón con vistas a calle QuevedoOtros aspectos destacablesHay un parking en calle bailen 223 que es la calle paralela al apartamento Las tarifas son:1 dia = 26€2 días = 49 €3 días = 69 €4 días = 90 €5 días = 105 €Al tomar duchas largas si ves que sale agua fría simplemente espera unos 20 minutos para que cargue el saque de nuevo Zona rodeada de bares, restaurantes y tiendas de todo tipo. Acceso a las lineas de metro L4 Joanic y L5 Verdaguer. A tan solo 15 minutos caminando de la Sagrada Familia y zonas de interés cultural.Número de registroHUTB-009335",Anfitrión: Albino,"Alojamiento entero: apartamento en Barcelona, España",100 €,Horario de llegada: de 15:00 a 22:00,Salida antes de las 11:00,,"4,47",237,25 €,90 €,2 camas,1 baño,4,4 viajeros,2 dormitorios,
https://www.airbnb.es/rooms/6152624?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-15&check_out=2024-12-20&source_impression_id=p3_1730837314_P3Sy6cXmnNz8GpPG&previous_page_section_name=1000&federated_search_id=b9a12b37-e837-4370-8cb3-4de3ca1ff294,2024-11-05 21:31:53,6152624,"Bonito apartamento totalmente renovado en Gracia, uno de los barrios de modaIdeal para parejas de vacaciones en BCNA sólo 9 min a pie a La Sagrada Familia, 15min al Parc Güell, 10min en metro a la playa (línea directa), 10min Paseo de Gracia.El espacioApartamento muy luminoso que ha sido totalmente renovado.Salida directo a balcón desde la habitación.Perfecta Situación:Situado en una tranquila calle del céntrico y bohemio barrio de Gracia, a pocas calles de La Sagrada Familia y del Parque Güell, y a pocos minutos de la playa (línea directa en metro), a 10 min de Paseo de Gracia, Las Ramblas, Plaza Cataluña.Parking a pocos metros del apartamento.Servicios y zonas comunesWi FiAire AcondicionadoOtros aspectos destacablesEl apartamento se encuentra en la tercera planta de un edificio sin ascensor.Número de registroHUTB-011407",Anfitrión: David,"Alojamiento entero: apartamento en Barcelona, España",102 €,Llegada a partir de las 15:00,Salida antes de las 12:00,,"4,82",289,50 €,95 €,1 cama,1 baño,2,2 viajeros,1 dormitorio,
https://www.airbnb.es/rooms/27013203?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-16&check_out=2024-12-21&source_impression_id=p3_1730837314_P3JDEq_FjEeXRZpi&previous_page_section_name=1000&federated_search_id=b9a12b37-e837-4370-8cb3-4de3ca1ff294,2024-11-05 21:31:53,27013203,"¡Bienvenido a este precioso apartamento soleado (con un acogedor balcón) en la mejor zona de Barcelona ! Situado junto al Paseo de Gracia y a pocos pasos de la Sagrada Familia, el apartamento orientado al sur es soleado y tranquilo, ya que no está orientado a la calle. Tiene techos altos y todas las comodidades modernas, ya que ha sido recientemente renovado. Cocina totalmente equipada. Aire acondicionado en todas las habitaciones, cuenta Netflix gratuita y Apple TV. Ambos baños tienen modernos puestos de ducha con efecto de lluvia tropical.El espacioEl propietario ha diseñado el apartamento con imágenes y obras de arte de lugares de todo el mundo donde ha vivido y viajado. Los suelos de madera y las paredes/techos blancos le dan una sensación luminosa y acogedora a este alojamiento.Servicios y zonas comunesEl huésped tendrá acceso a un bonito alojamiento lejos de casa  :-)Otros aspectos destacablesComo apartamento turístico con licencia, estoy obligado a registrar a todos los huéspedes con una copia del documento nacional de identidad/pasaporte.Número de registroHUTB-006921",Anfitrión: Amanda,"Alojamiento entero: apartamento en Barcelona, España",224 €,Llegada a partir de las 15:00,Salida antes de las 11:00,,"4,96",,0,191 €,3 camas,2 baños,5,5 viajeros,3 dormitorios,
https://www.airbnb.es/rooms/22604862?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-11&check_out=2024-11-16&source_impression_id=p3_1730837314_P3qtxmGK4T7r7Bgd&previous_page_section_name=1000&federated_search_id=b9a12b37-e837-4370-8cb3-4de3ca1ff294,2024-11-05 21:31:53,22604862,"Será tu apartamento ideal! Situado en el centro de Barcelona por lo que es perfecto para explorar la ciudad a pie. Aunque si lo prefieres hay disponible a pocos metros todo tipo de transporte público que le llevará a explorar toda la ciudad. Metro, Bus, Ferrocarril, taxis etc.El espacioEl apartamento tiene una habitación con una confortable cama de matrimonio, en el salón dispones de un sofá cama para 2 personas muy cómodo, en caso de una 5a persona también disponemos de una cama individual. En la cocina no te faltará de nada y en el baño encontrarás una ducha extraordinaria.Te encantará!Servicios y zonas comunesWiffi,  aire acondicionado, secador de pelo, plancha, lavadora, jabón de manos..Otros aspectos destacablesEstarás en el mismo centro de ciudad, lo que hace que dispongas de todo cuanto necesites a tu alcance.Supermercado 24h enfrente del apartamentoParking, farmacia, bancos, múltiples tiendas y boutiques.Todo tipo de restaurantes en la misma calle y alrededores donde disfrutar de diferentes cocinas.Número de registroHUTB-009960",Anfitrión: Eduard,"Alojamiento entero: apartamento en Barcelona, España",115 €,Llegada flexible,Máximo 5 huéspedes,"Barcelona, Catalunya, España","4,84",435,20 €,102 €,3 camas,1 baño,5,5 viajeros,1 dormitorio,
https://www.airbnb.es/rooms/949157011432027629?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1711155313&search_mode=regular_search&check_in=2024-11-27&check_out=2024-12-02&source_impression_id=p3_1730837314_P3V7NRYk7eRens56&previous_page_section_name=1000&federated_search_id=b9a12b37-e837-4370-8cb3-4de3ca1ff294,2024-11-05 21:31:53,949157011432027629,Disfruta de la comodidad de este alojamiento .es una habitación pequeña para una solo persona.entra mucha luz del día.dispone de escritorio.la cerradura es por dentro  de la habitación.El espacioEspacio tranquilo y comodoOtros aspectos destacablesEl servicio de lavandería está disponible para los huéspedes que están más 7 noches....Número de registroExempt,Anfitrión: Flor,"Habitación en Barcelona, España",36 €,Llegada a partir de las 13:00,Salida antes de las 10:00,"Barcelona, Catalunya, España","4,93",,0,0,1 cama,,1,,,Aseo compartido
https://www.airbnb.es/rooms/643237654635430610?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730837314_P3EER8s-xCBkRReL&previous_page_section_name=1000&federated_search_id=b9a12b37-e837-4370-8cb3-4de3ca1ff294,2024-11-05 21:31:53,643237654635430610,"Situado en el centro de la ciudad, nuestro apartamento de dos dormitorios tiene una habitación doble y una individual. También dispone dos baños completos y aire acondicionado en todas las habitaciones. Hay un balcón y una cocina totalmente equipada que permite a nuestros huéspedes preparar sus propias comidas. Es el lugar perfecto para un grupo de amigos o una familia que busque alojarse en una zona concurrida de la ciudad.El espacioSituado en el centro de la ciudad, nuestro apartamento de dos dormitorios tiene una habitación doble y una individual. También dispone dos baños completos y aire acondicionado en todas las habitaciones. Hay un balcón y una cocina totalmente equipada que permite a nuestros huéspedes preparar sus propias comidas. Es el lugar perfecto para un grupo de amigos o una familia que busque alojarse en una zona concurrida de la ciudad. 

El apartamento dispone de lavadora-secadora además de conexión Internet Wi-fi y aire acondicionado. Está situado en el centro de Barcelona, muy cerca de La Rambla y del barrio de Sant Antoni.

El apartamento está provisto de toallas y ropa de cama a la llegada.

No se permiten fiestas ni despedidas de soltero/a.

La Tasa Turística no está incluida en el precio del apartamento. Tiene un coste de 6.88€ por adulto ( mayor de 16 años ) y noche hasta llegar a un máximo de siete noches. 

Nuestra Recepción se encuentra en el número 1 del Passatge Sert, donde debe recoger su llave entre las 9.00 y las 20.00 de lunes a viernes ( excepto festivos de lunes a viernes ). Si su entrada es en sábado o domingo ( o festivo entre semana ) la recogida de llaves es en la calle Aribau 228. El horario de apertura es de 09.00 a 20.00. Auto check in con el teléfono móvil a partir de las 15.00

Las entradas a partir de las 21:00h se hacen presencialmente en los apartamentos y tienen un coste extra de 30€.

Las fotografías que se muestran de este apartamento son una selección de varios apartamentos en el mismo edificio. Los apartamentos pueden variar en cuanto a la decoración y distribución de los espacios, pero tienen todos el mismo estilo. A la llegada se asignará un apartamento en concreto.Otros aspectos destacablesServicios incluidos- Limpieza final: Precio: Incluido en la reserva- Acceso a Internet: Precio: Incluido en la reserva- Calefacción: Precio: Incluido en la reserva- Aire acondicionado: Precio: Incluido en la reserva- Ropa de cama: Precio: Incluido en la reserva- Toallas: Precio: Incluido en la reservaServicios opcionales- Silla de bebé: Precio: Incluido en la reserva.- Cuna: Precio: Incluido en la reserva.Número de registroHUTB-928420",Anfitrión: Ola,"Alojamiento entero: apartamento en Barcelona, España",100 €,Horario de llegada: de 15:00 a 20:00,Salida antes de las 11:00,"Barcelona, Catalunya, España","4,45",147,0,0,2 camas,2 baños,3,3 viajeros,2 dormitorios,
https://www.airbnb.es/rooms/1242680451877593023?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1999572795&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730837314_P3r5pGpD1_uVC-4t&previous_page_section_name=1000&federated_search_id=b9a12b37-e837-4370-8cb3-4de3ca1ff294,2024-11-05 21:31:53,1242680451877593023,"Bienvenido a nuestro elegante apartamento, perfectamente ubicado en pleno centro de Barcelona, cerca de los principales atractivos de la ciudad. Amplio y luminoso, este apartamento es ideal para los huéspedes que buscan sumergirse en el ambiente vibrante de la ciudad. A poca distancia a pie de la Plaza Catalunya, La Rambla y el Barrio Gótico. De nada!Número de registroExempt",Quédate con Reno,"Habitación en Barcelona, España",37 €,Horario de llegada: de 14:00 a 23:00,Salida antes de las 11:00,"Barcelona, Catalunya, España",Nuevo,2,25 €,36 €,1 cama,Baño compartido,2,,,
